TransactionID,AccountID,FundID,TransactionType,Amount,TransactionDate,Notes
TR1548,AC091,DODGX,transfer,14493.08,2023-01-27,Start daughter second degree.
TR1549,AC091,DODGX,withdrawal,98545.2,2023-10-23,Authority lawyer billion fast main technology.
TR1550,AC091,DODFX,transfer,82953.63,2023-03-09,Skill town chair allow machine before.
TR1551,AC091,DODBX,transfer,86424.91,2023-03-12,Executive town majority economy data.
TR1552,AC091,DODFX,buy,75258.89,2023-11-19,Away will buy Democrat action a.
TR1553,AC091,DODFX,withdrawal,63966.34,2023-10-09,Mrs approach point receive cold north.
TR1554,AC091,DODIX,dividend reinvestment,3584.44,2024-04-12,Available activity call guy state.
TR1555,AC091,DODWX,buy,96330.79,2023-10-18,Race national individual us yes.
TR1556,AC091,DODWX,buy,71866.28,2023-09-07,Paper site western.
TR1557,AC091,DODIX,withdrawal,19974.82,2024-03-22,Model sort south rate scene central old.
TR1558,AC091,DODGX,transfer,37810.29,2023-09-11,Benefit remain easy focus.
TR1559,AC091,DODBX,transfer,35908.03,2023-06-28,Positive phone activity listen evidence quickly maintain find.
TR1560,AC091,DODFX,deposit,50927.07,2023-01-31,Condition buy nearly.
TR1561,AC091,DODFX,sell,61346.51,2023-04-20,Small organization nature market candidate meet.
TR1562,AC092,DODLX,withdrawal,37322.2,2023-04-03,Trade through guy present.
TR1563,AC092,DODWX,sell,33652.76,2023-07-19,Same enough occur woman.
TR1564,AC092,DODLX,transfer,41271.96,2023-04-19,Add give wear energy.
TR1565,AC092,DODGX,transfer,83059.74,2024-04-25,Fill bag name like forward.
TR1566,AC092,DODIX,buy,60951.82,2024-02-02,Back high note television create trade product.
TR1567,AC092,DODFX,transfer,70118.73,2023-03-27,Nation catch state real site.
TR1568,AC092,DODFX,dividend reinvestment,73285.54,2023-10-13,Down ever party which start happy dog.
TR1569,AC092,DODGX,deposit,63305.52,2023-07-08,Enter become him us bed clear ability.
TR1570,AC092,DODBX,deposit,20991.14,2023-02-12,Discuss mean president case.
TR1571,AC092,DODWX,sell,35619.98,2024-05-04,Mr I shoulder federal baby major.
TR1572,AC092,DODWX,transfer,53905.62,2023-06-29,Least reality support standard.
TR1573,AC092,DODFX,dividend reinvestment,82428.7,2023-12-21,Federal more power ready value Democrat white fly.
TR1574,AC092,DODGX,buy,97804.26,2023-05-05,Certain way life most push.
TR1575,AC092,DODFX,dividend reinvestment,26064.89,2024-05-07,However half partner stock thank discover.
TR1576,AC092,DODGX,dividend reinvestment,84754.23,2024-01-04,Yeah machine course girl risk.
TR1577,AC092,DODFX,transfer,60673.91,2024-05-15,Remember article center rest particular subject sometimes.
TR1578,AC092,DODIX,deposit,32001.71,2023-12-26,Reduce long pull green pattern dog participant pattern.
TR1579,AC092,DODFX,buy,89204.49,2023-11-11,Change hold effort son.
TR1580,AC092,DODGX,deposit,14442.85,2024-01-22,Event yourself they already seem admit feel wish.
TR1581,AC092,DODGX,dividend reinvestment,65939.58,2023-12-11,Be town risk else idea section.
TR1582,AC092,DODLX,sell,12824.78,2023-08-10,Person bag line size traditional south seven.
TR1583,AC092,DODWX,dividend reinvestment,25733.56,2024-03-28,Young family significant out since join.
TR1584,AC092,DODGX,dividend reinvestment,25558.06,2023-01-26,Political author population record yourself.
TR1585,AC092,DODLX,dividend reinvestment,19559.99,2023-06-28,Scene all Republican board.
TR1586,AC092,DODLX,transfer,36913.03,2023-09-03,Seek fear challenge.
TR1587,AC092,DODWX,withdrawal,56702.35,2023-01-05,At public dark.
TR1588,AC092,DODGX,deposit,57459.85,2024-01-21,Past learn you happy only dog near source.
TR1589,AC092,DODBX,deposit,53846.46,2023-11-06,Human money meet clearly.
TR1590,AC092,DODWX,transfer,30745.24,2023-05-28,Product what baby hundred here score paper hear.
TR1591,AC093,DODIX,transfer,67391.67,2023-02-12,Have collection eye play.
TR1592,AC093,DODBX,dividend reinvestment,4386.56,2023-03-16,Fire because whom why lawyer water.
TR1593,AC093,DODWX,dividend reinvestment,95929.7,2023-06-20,Agency scene politics financial.
TR1594,AC093,DODIX,transfer,36651.91,2024-02-07,Nor not woman might think this where.
TR1595,AC093,DODLX,buy,21722.47,2023-12-18,Water check picture all total story him nature.
TR1596,AC093,DODWX,buy,47186.01,2024-04-14,Trial though goal pay week order next.
TR1597,AC093,DODLX,transfer,7708.95,2023-04-10,Short strategy final increase hope building.
TR1598,AC093,DODFX,deposit,50184.81,2023-08-16,Present information treatment enjoy.
TR1599,AC093,DODBX,buy,27923.55,2023-07-26,Ball PM action Congress believe.
TR1600,AC093,DODLX,transfer,10753.88,2023-08-15,Grow strategy he kitchen.
TR1601,AC093,DODGX,dividend reinvestment,77464.92,2024-05-21,Without deal meeting then simple dinner she.
TR1602,AC093,DODLX,buy,24463.23,2024-04-30,Down letter wife some summer cultural dog.
TR1603,AC093,DODWX,deposit,55098.38,2023-02-18,Guy thousand third time unit seven.
TR1604,AC093,DODIX,buy,77195.86,2024-02-03,Democratic dinner bill understand compare institution.
TR1605,AC093,DODFX,deposit,40969.34,2023-03-10,Natural yeah traditional receive must lawyer.
TR1606,AC093,DODWX,deposit,2686.43,2023-05-23,Include by increase certainly remember beyond information various.
TR1607,AC093,DODLX,sell,48153.51,2024-02-09,Beautiful group off say tell into.
TR1608,AC093,DODWX,withdrawal,61577.76,2023-07-18,After game hotel remember difference rise.
TR1609,AC093,DODLX,buy,58435.48,2023-03-15,Someone serve prevent officer term remember common.
TR1610,AC093,DODIX,buy,74514.39,2024-02-19,Skin organization town or music defense no.
TR1611,AC093,DODFX,deposit,87190.97,2024-05-11,Not growth step rise fine really home.
TR1612,AC093,DODFX,withdrawal,14756.06,2023-02-18,Yourself son writer baby.
TR1613,AC093,DODFX,dividend reinvestment,76818.93,2023-02-14,Southern although need character party a clear sound.
TR1614,AC093,DODBX,withdrawal,21698.69,2023-08-29,Mind get morning particular place different.
TR1615,AC093,DODFX,deposit,80679.53,2023-02-17,Sound participant picture friend.
TR1616,AC093,DODIX,sell,85450.0,2023-10-29,Trial cover risk history result sense.
TR1617,AC093,DODBX,buy,86145.31,2023-05-06,Opportunity firm through meet stand down travel.
TR1618,AC093,DODLX,sell,6551.57,2023-07-18,Draw land how affect.
TR1619,AC093,DODBX,sell,50187.61,2024-01-28,Out popular describe beautiful.
TR1620,AC093,DODIX,dividend reinvestment,84189.64,2023-12-01,Leave themselves modern rock debate.
TR1621,AC094,DODBX,withdrawal,65332.52,2023-08-25,Worry year middle company executive others through key.
TR1622,AC094,DODWX,transfer,439.98,2024-04-04,Drive use little pattern.
TR1623,AC094,DODIX,withdrawal,6587.04,2023-12-11,Manager pattern list season article.
TR1624,AC094,DODIX,dividend reinvestment,16860.97,2023-02-21,Difficult quite fill.
TR1625,AC094,DODGX,sell,44519.31,2024-01-11,Off stand prove best change child.
TR1626,AC094,DODGX,sell,37042.02,2024-02-20,Your radio certainly rather yes.
TR1627,AC094,DODBX,sell,4196.48,2023-02-06,Realize over many those pay teacher.
TR1628,AC094,DODBX,dividend reinvestment,59982.61,2023-02-10,Traditional television increase audience free relate.
TR1629,AC094,DODWX,withdrawal,32368.1,2024-03-22,Everyone statement something lawyer.
TR1630,AC094,DODWX,transfer,45914.69,2023-10-21,Join from art especially anyone.
TR1631,AC094,DODWX,buy,11217.56,2023-08-31,Church generation little old.
TR1632,AC094,DODBX,withdrawal,7814.39,2023-11-06,Family reach tell.
TR1633,AC094,DODIX,dividend reinvestment,6934.77,2023-02-06,International from fly strategy back range.
TR1634,AC094,DODFX,dividend reinvestment,54784.63,2023-04-01,Them join loss theory too.
TR1635,AC094,DODFX,withdrawal,59507.61,2023-05-17,Listen agreement during.
TR1636,AC094,DODLX,sell,75780.06,2023-04-21,Her a left relate who either feel bag.
TR1637,AC094,DODGX,dividend reinvestment,17221.28,2023-01-18,Society price TV idea happen learn form.
TR1638,AC094,DODFX,sell,16037.1,2023-11-16,East ever person paper.
TR1639,AC094,DODBX,buy,42500.99,2023-09-29,Class food risk so coach matter more.
TR1640,AC095,DODWX,withdrawal,25612.68,2023-04-25,Role book page indeed responsibility business certainly.
TR1641,AC095,DODGX,buy,33064.13,2023-07-30,Such security cost marriage market strategy situation.
TR1642,AC095,DODFX,dividend reinvestment,95941.38,2023-08-23,Determine dog artist rate with develop teacher.
TR1643,AC095,DODLX,withdrawal,27173.57,2023-09-15,Too conference grow picture.
TR1644,AC095,DODGX,buy,19908.28,2023-05-08,Shoulder policy their degree stock poor mean again.
TR1645,AC095,DODGX,withdrawal,44599.22,2023-07-26,Letter follow politics teacher.
TR1646,AC095,DODGX,transfer,19500.59,2023-07-31,Fear wear base.
TR1647,AC095,DODGX,transfer,65442.58,2023-02-14,Say go because beyond.
TR1648,AC095,DODIX,withdrawal,16209.93,2024-03-12,Soldier whether his director until force.
TR1649,AC095,DODBX,withdrawal,14727.91,2023-10-14,Fight sign describe day.
TR1650,AC095,DODIX,withdrawal,21088.75,2023-03-22,Black member only Democrat while identify.
TR1651,AC095,DODWX,buy,18163.54,2023-09-17,Rest view hand customer realize country soon.
TR1652,AC095,DODIX,withdrawal,35700.19,2023-04-23,Season after type debate early.
TR1653,AC095,DODWX,buy,17183.94,2024-01-23,Under every better speak several.
TR1654,AC095,DODFX,withdrawal,63661.99,2024-04-15,Approach president whatever push agreement.
TR1655,AC095,DODLX,withdrawal,51206.98,2023-11-10,Class cultural plan blue name policy.
TR1656,AC095,DODGX,withdrawal,64420.73,2024-01-28,Concern consumer per body cell drug.
TR1657,AC095,DODBX,deposit,26555.31,2023-02-24,Yes or will human.
TR1658,AC095,DODLX,buy,71130.21,2023-03-15,Discover important seek cold cup.
TR1659,AC095,DODWX,buy,81875.73,2024-03-11,Drop follow believe expect strategy.
TR1660,AC095,DODFX,dividend reinvestment,31366.3,2023-02-19,None sea hundred question family.
TR1661,AC095,DODFX,buy,76868.21,2023-02-25,Religious wrong great sister discussion.
TR1662,AC095,DODWX,withdrawal,67389.35,2023-05-24,When their beat low else parent.
TR1663,AC095,DODGX,buy,24548.93,2023-03-27,Wish language allow so feel.
TR1664,AC095,DODLX,withdrawal,93599.13,2024-03-30,Whether factor build sister range.
TR1665,AC095,DODGX,buy,43154.62,2024-04-25,Tend forward civil outside yourself production.
TR1666,AC095,DODIX,buy,18859.32,2023-06-20,Unit blue high than project most energy two.
TR1667,AC095,DODFX,dividend reinvestment,34904.84,2023-07-13,Speak seem simply nothing.
TR1668,AC095,DODGX,buy,42600.94,2024-01-29,Knowledge probably music brother show.
TR1669,AC095,DODLX,withdrawal,1430.45,2023-05-18,Feel save officer nature herself his seven.
TR1670,AC096,DODLX,transfer,80742.23,2024-02-23,Imagine despite pretty speech here discuss.
TR1671,AC096,DODIX,dividend reinvestment,91381.35,2023-11-03,President ok writer.
TR1672,AC096,DODWX,sell,68003.7,2023-04-15,Station our suddenly right kid there describe.
TR1673,AC096,DODGX,buy,88063.22,2023-10-18,Allow partner environmental window.
TR1674,AC096,DODBX,buy,6157.48,2023-12-13,All commercial respond practice despite pick.
TR1675,AC096,DODWX,buy,54036.17,2023-02-21,Like TV measure bad her less more.
TR1676,AC096,DODGX,buy,25629.9,2023-10-11,Pm wide they understand support.
TR1677,AC096,DODFX,sell,11193.96,2023-07-14,Most machine eat sit response.
TR1678,AC096,DODIX,buy,72269.52,2024-04-20,Say stage little.
TR1679,AC096,DODFX,sell,70777.2,2024-01-22,Along reveal share.
TR1680,AC096,DODIX,deposit,56938.71,2024-04-03,Rate life civil father tonight usually design.
TR1681,AC096,DODLX,dividend reinvestment,7330.29,2023-05-16,People recent cut develop sometimes account.
TR1682,AC096,DODWX,buy,96047.07,2024-04-04,White happen professional senior hear.
TR1683,AC096,DODGX,transfer,39258.61,2023-07-08,Education yourself marriage section thing.
TR1684,AC096,DODGX,deposit,86945.26,2023-06-28,Discover feeling next analysis myself life six.
TR1685,AC096,DODWX,sell,39081.33,2023-06-18,Training choose easy second body art institution there.
TR1686,AC096,DODGX,sell,81394.25,2023-02-22,Movie leader upon across.
TR1687,AC096,DODLX,transfer,61690.04,2024-01-03,Require nice agent everyone.
TR1688,AC097,DODFX,dividend reinvestment,44962.94,2024-02-19,Worry send turn test so stuff now activity.
TR1689,AC097,DODLX,buy,42263.59,2023-07-07,Describe adult produce region none market second.
TR1690,AC097,DODLX,withdrawal,64601.03,2023-01-11,Per drive study about value article whom.
TR1691,AC097,DODBX,buy,32047.57,2024-03-09,Real really majority.
TR1692,AC097,DODIX,sell,18673.24,2023-11-22,Half resource operation according table.
TR1693,AC097,DODIX,sell,122.93,2023-04-20,Country environment young hit human story red.
TR1694,AC097,DODGX,dividend reinvestment,63435.28,2024-01-16,Accept maybe focus own that road.
TR1695,AC097,DODIX,withdrawal,18650.78,2023-04-16,Your production happen last commercial.
TR1696,AC097,DODLX,withdrawal,42335.53,2023-02-16,Bit anything close discussion.
TR1697,AC097,DODFX,withdrawal,72489.57,2023-12-11,Always term already would trial.
TR1698,AC097,DODIX,dividend reinvestment,96340.1,2023-10-12,No partner prove theory.
TR1699,AC097,DODIX,dividend reinvestment,40472.14,2023-06-19,How gas line carry.
TR1700,AC097,DODGX,buy,32369.43,2023-01-26,Billion record newspaper collection.
TR1701,AC097,DODIX,transfer,77553.0,2023-01-03,Partner day value research return general task human.
TR1702,AC097,DODFX,buy,81241.96,2023-09-06,Small same must commercial shake.
TR1703,AC097,DODIX,withdrawal,29499.43,2023-09-11,Check charge change open professor check the.
TR1704,AC097,DODIX,withdrawal,73253.79,2023-10-31,Play fine use take.
TR1705,AC097,DODWX,dividend reinvestment,41771.54,2023-08-20,Tend stay dream when school.
TR1706,AC097,DODIX,buy,47725.49,2023-06-20,Generation four put pretty.
TR1707,AC097,DODWX,buy,72406.21,2023-09-15,Single everybody early popular.
TR1708,AC097,DODGX,sell,98719.31,2023-12-04,Factor whatever care current occur.
TR1709,AC097,DODIX,dividend reinvestment,34895.06,2023-06-17,Within purpose various body result nearly.
TR1710,AC097,DODBX,buy,91740.68,2024-05-22,Parent wonder woman become forget other board mention.
TR1711,AC097,DODBX,sell,58415.78,2023-03-06,Fact series government such most.
TR1712,AC097,DODWX,withdrawal,90224.29,2023-08-09,Act support help lay leader from last.
TR1713,AC097,DODGX,deposit,44490.51,2023-10-06,Student same well happy.
TR1714,AC097,DODLX,withdrawal,93908.25,2023-11-28,You level investment nature contain suggest.
TR1715,AC097,DODFX,transfer,87562.02,2023-03-05,Meet person agency condition spring store sound.
TR1716,AC097,DODGX,dividend reinvestment,88449.4,2024-03-31,Per mind finally between onto positive turn.
TR1717,AC098,DODWX,withdrawal,41069.01,2024-05-12,From people commercial despite culture hot.
TR1718,AC098,DODLX,withdrawal,73425.48,2023-08-07,South operation at we with.
TR1719,AC098,DODIX,withdrawal,73721.93,2024-05-20,Able allow maybe media.
TR1720,AC098,DODIX,transfer,51254.25,2023-09-17,Rate expect control small.
TR1721,AC098,DODGX,withdrawal,32450.34,2023-04-09,Actually first television.
TR1722,AC098,DODFX,deposit,81367.92,2023-08-07,Keep able almost sign professor beyond within.
TR1723,AC098,DODBX,buy,41915.88,2023-08-02,Great science herself generation law example.
TR1724,AC098,DODLX,dividend reinvestment,57921.14,2023-01-17,Various deal why wall day.
TR1725,AC098,DODIX,deposit,30561.56,2024-03-21,Anything win writer.
TR1726,AC098,DODFX,buy,39684.45,2023-09-23,Someone make court some whole.
TR1727,AC098,DODGX,buy,91812.49,2024-02-28,Black recent account produce make project.
TR1728,AC098,DODGX,buy,57943.74,2024-01-19,Represent capital especially hundred.
TR1729,AC098,DODWX,transfer,94969.07,2023-09-19,Fear each leave myself.
TR1730,AC098,DODGX,transfer,16275.54,2023-10-27,There year meeting there bed.
TR1731,AC098,DODWX,deposit,34669.14,2023-04-18,Light along entire.
TR1732,AC098,DODIX,withdrawal,47059.61,2024-01-07,Lot officer type raise have rise race region.
TR1733,AC098,DODLX,deposit,73131.5,2023-12-30,Soldier what point address hotel four manage.
TR1734,AC098,DODGX,deposit,18783.62,2023-04-25,Something leader pattern guy soldier garden.
TR1735,AC098,DODLX,dividend reinvestment,15147.13,2023-07-30,Their theory mind mission other notice.
TR1736,AC098,DODGX,dividend reinvestment,2767.8,2023-12-15,Four sister movie education must.
TR1737,AC098,DODWX,dividend reinvestment,24872.83,2023-03-13,He begin history.
TR1738,AC098,DODGX,withdrawal,71886.74,2024-02-08,Show level yet gas property might three nearly.
TR1739,AC099,DODGX,deposit,67993.78,2024-02-17,Find road rise hope during why.
TR1740,AC099,DODFX,sell,97795.43,2023-06-25,Audience visit investment up notice popular performance move.
TR1741,AC099,DODIX,withdrawal,62695.0,2024-05-26,Human bar economic against organization design hit.
